Unnamed: 0_level_0,LPS945_160124,LPS946_160124,LPS947_160124,LPS948_160124,LPS949_160124,LPS950_160124,LPS951_160124,LPS952_160124,LPS953_160124,LPS955_160124,LPS956_160124,LPS957_160124,LPS958_160124,LPS959_160124,LPS960_160124,LPS961_160124,LPS962_160124,LPS963_160124,LPS934_150124,LPS935_150124,LPS936_150124,LPS939_150124,LPS940_150124,LPS941_150124,LPS942_150124,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124,DSS107_190124,DSS901_190124,DSS902_190124,DSST1.5_190124,DSST1.6_190124,DSST1.7_190124,DSST1.8_190124,pls_116_12012022,pls_118_a_12012022,pls_119_13012022,pls_89_14012022,pls_120_13012022,pls_88_13012022,DSS85_230124,DSS87_230124,DSS90_230124,DSS117_REP_310124,DSS122_230124,DSS906_230124,DSS907_230124,DSST3.6_230124,DSST3.7_230124,DSST3.8_230124,pls_129_12012022,pls_127_a_12012022,pls_70_a_12012022,pls_97_13012022,pls_123_13012022,pls_96a_14012022,pls_128_rep_14012022,pls_126_14012022,pls_124_14012022,pls_125_13012022,DSS91_REP_310124,DSS94_250124,DSS95_250124,DSS125_250124,DSS126_250124,DSS127_250124,DSS129_250124,DSS912_REP_250124,DSST5.5_REP_250124,DSST5.6_REP_250124,DSST5.8_250124,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124,VECPAC_3352_290124,VECPAC_3355_290124,VECPAC_3664_290124,VECPAC_3665_290124,VECPAC_3689_290124,VECPAC3296_300124,VECPAC3303_300124,VECPAC3304_300124,VECPAC3306_300124,VECPAC3318_300124,VECPAC3328_300124,VECPAC3330_300124,VECPAC3334_300124,VECPAC3356_300124,VECPAC3370_300124
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",-0.169833398,-0.169637287,-0.169779333,-0.169814901,-0.16985776,-0.169993937,-0.169809656,-0.169944925,-0.169818098,-0.169714958,-0.169859602,-0.169790636,-0.169848107,-0.169737864,-0.169903996,-0.169945297,0.043601084,0.092585225,,-0.16963301,-0.169641612,,-0.16960737,-0.16966605,-0.169567734,-0.134857283,-0.121698493,-0.120850559,-0.09569166,-0.170116263,-0.129347577,-0.079439716,-0.071625163,-0.125962557,-0.170326417,-0.17032348,-0.170197459,-0.168878784,-0.170217694,-0.168854097,-0.168582718,-0.16858718,-0.169030834,-0.169449279,-0.169159039,-0.131613575,-0.135854826,-0.111626901,-0.095346275,-0.139418596,-0.087684599,-0.170045747,-0.170188621,-0.170265658,-0.170198383,-0.16975937,-0.169627959,-0.168987446,-0.168658209,-0.168459558,-0.169120607,-0.152520389,-0.129556669,-0.148520093,-0.156596664,-0.122927365,-0.143425561,-0.144245153,-0.131458315,-0.136774128,-0.149917766,-0.170349938,-0.170221389,-0.170151295,-0.170295151,-0.169820543,-0.170367404,-0.170381734,4.306398871,-0.16897059,-0.169394584,2.533652584,-0.169663044,-0.169491377,-0.169566161,-0.169237855,-0.169721191,-0.169676634,-0.159253373,-0.169656043,-0.169567664,-0.169649444,-0.169704828,0.301513994,0.019883453,-0.169965761,-0.169841093,-0.16970568,-0.169905857,-0.16960969,-0.169872952,-0.169770658,-0.157156068,-0.170028373,-0.169803352,-0.008726813,-0.170010369,-0.169908407,-0.169709988,-0.169832366,-0.169777936,-0.169798891,-0.169995487,-0.169863514,-0.169564392,-0.170181638
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",,,,,,,,,,,,,,,,,-0.20977956,-0.20976939,,,,,,,,-0.15411561,-0.20980052,-0.1322844,-0.18715616,,-0.12462318,-0.13693523,-0.13668512,-0.1354483,,,,,,,,,,,,-0.20980188,-0.07848707,-0.16507351,-0.1387109,-0.13817534,-0.12683405,,,,,,,,,,,-0.1574918,-0.16607057,-0.13112257,-0.15120185,-0.16432185,-0.1553313,-0.15255086,-0.17558356,-0.15422889,-0.17320613,,,,,,,,1.69250286,,,3.56564092,,,,,,,-0.20977349,,,,,-0.20977201,-0.20977817,,,,,,,,-0.20978349,,,-0.20978167,,,,,,,,,,
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",-0.13861971,,-0.007583259,-0.093953472,,,,,,0.029918886,,,-0.089354426,,0.047278041,,,,,-0.169989351,-0.135354689,-0.147326359,,,,-0.3389627,,-0.017080324,1.388621221,,-0.594702495,0.048538751,0.708878768,-0.24727864,,,,,,-0.50562141,,,,,,-0.610865602,-0.369708664,-0.107356698,0.462300608,-0.613712011,0.239354301,,,,,,,,,-0.479662608,-0.523156547,-0.621052147,-0.615538736,-0.431008622,-0.446558614,-0.611842644,-0.620167638,-0.616373364,-0.123442004,-0.610460426,-0.453256341,,,,,,,,-0.528885942,,-0.541182931,-0.551210824,,,,,,,,,,0.081627014,,,,,-0.104199338,0.070888546,,,,,,,,,-0.207515804,,-0.143579399,-0.153848483,-0.187790442,-0.178017998,-0.141972561,,-0.045824618,-0.366985489
Pentanoic acid,-0.79243642,-0.27268632,0.57692012,0.35737701,0.0685035,0.07369012,0.8203254,-0.03602102,-0.79602768,0.70516303,1.87295609,0.30927805,-0.17931447,0.81596007,1.09039002,0.82365013,-0.3496907,0.08822415,0.74776496,-0.2389277,0.03506398,-0.30252552,-0.12323292,-0.5201926,-0.37971012,-1.43501365,-1.04256332,-0.28398153,-1.45029822,0.40248921,,-1.43434186,-0.56655359,-1.44219299,-1.02580729,-1.01519625,,,-1.07377424,,,,,,,-1.23801575,-0.52481592,-0.71827241,-1.15333685,,-1.05359068,,-0.14509889,-0.67388979,-0.204989,,,,,,,-1.45839249,,-0.7156707,-1.34797849,,,,-1.14425168,,-1.20588069,-0.98404797,,-0.20149215,-0.63487386,,-1.14282435,-1.1199835,,,,,1.10842891,1.35924245,0.99290019,1.53464878,1.6148764,-0.39525806,-0.36853166,1.24817992,-0.49095273,0.815564,-0.41121509,-0.3030426,0.19410123,-0.0485663,0.38092154,1.39787717,0.24054376,1.68371002,0.85023579,0.2562174,-0.34108389,-0.0880144,0.44308453,0.56545494,0.02505562,1.14813942,0.89827655,-0.41260976,1.38685039,-0.64172198,0.63628515,1.22803885,-0.38061623,-0.78122281
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",0.7722035,1.5314782,1.3508636,1.984895,1.2101455,0.9564209,1.4426324,1.0323111,1.5769896,0.7875024,1.4207419,1.2563344,0.9830477,1.117899,0.6262699,0.9358036,0.80181,1.342541,1.4200633,1.7948413,1.3478434,-0.1894705,1.2008967,1.3042863,1.5409561,-0.6171186,-0.750774,-0.1061619,,-0.3607471,-0.3486705,,-0.8147115,,-0.163559,-1.170772,-0.2869101,-1.1706977,-0.2893648,-1.1706964,-1.1706825,-1.1706827,-1.1707055,-1.170727,-1.1707121,-0.795446,-0.6746173,-0.5933973,-0.5045555,,-0.567848,0.3564116,-0.1701394,-0.2227453,-1.1707655,-1.170743,-1.1707362,-1.1707033,-1.1706863,-1.1706761,-1.1707101,-0.9290537,-0.8119118,-0.8596748,-0.9333786,-0.7578002,-0.9236038,-0.8725689,-0.9458083,-1.1707088,-0.927358,-1.1707733,0.1312179,-1.1707631,-1.1707705,0.4100766,-0.5345457,-0.3627947,-1.1707146,-1.1707024,-1.1707242,-1.170732,0.5439731,0.7920521,0.4801744,1.0356406,0.5631177,0.6734544,0.2175003,0.9578681,1.2497521,0.856032,1.9411076,0.7432159,1.2594344,-0.7787488,1.0601253,1.1109564,0.4784137,1.042452,1.0718365,1.1260074,0.5586243,0.6105258,0.1994187,0.5678976,-0.4964418,0.4598201,1.2178034,-0.6230624,-0.6034421,0.2808848,0.4703271,0.4755809,1.3926818,-0.2949138
Pentylone,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.23245751,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.19819533,-0.2324577,-0.2262848,-0.05841541,-0.08177484,-0.12095333,-0.19551211,0.66113567,0.30561272,-0.23074529,,0.05685716,,-0.22955705,,,,,,,0.40634643,-0.2324577,-0.2324577,-0.15979626,-0.18267151,-0.2324577,-0.2324577,-0.2324577,-0.2324577,,,,,,,,-0.2324577,-0.2324577,-0.2324577,-0.23203657,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.23195788,,1.35339693,,,8.86502973,-0.1748246,1.87690971,,,,,-0.23245737,-0.2324577,-0.2324577,-0.2324577,-0.23245199,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.2324577,-0.23244041,-0.2324577,-0.23245164,-0.2324577,-0.2324577,-0.23245769,-0.23244895,-0.2324577,-0.2324577,-0.23245503,-0.23245762,-0.2324577,-0.23239282,-0.2324577,-0.23244388,-0.2324577,-0.23245762,-0.2324577,-0.2324577,-0.2324577,-0.23242545,-0.23243675
Petroselinic acid,,,,,,,,,,,,,,,,,,,-0.22640102,,,,,,,-0.16039444,,-0.09672082,-0.22743078,-0.2270679,-0.1576044,2.65143601,-0.22645422,-0.08639495,-0.2272646,-0.22726185,-0.2271439,,-0.22716284,-0.22588657,2.37948291,,,-0.22644364,-0.22617198,-0.2273837,,,-0.22731954,-0.22742419,,,,,-0.22714476,-0.22673387,,-0.22601138,-0.22570323,,-0.22613601,-0.1683353,,,-0.20795727,,,,,,-0.22754966,-0.22728661,-0.2271663,-0.22710069,-0.22723534,-0.22679112,-0.22730296,-0.22731637,-0.22621752,,-0.22639244,0.78120485,-0.22664371,,,,1.93965838,,,,,,,,5.28963644,,-0.22681036,,,6.5513291,-0.22684018,,,-0.22698564,-0.22677503,,-0.22696879,,-0.22668765,,-0.22675124,,,,-0.22655138,-0.19077438
Phenanthridin-6-ol,,,,,,,,,,,,-0.37173421,-0.37357563,,,,,,,,,,,,,0.32187118,,0.92203371,,,0.59094383,0.09434643,-0.16280745,-0.13711987,,,,-0.34251771,,,-0.3330315,,,,,-0.16666928,-0.39383103,,,,,,,,,,,,,,,-0.3279192,,,-0.39831773,,,,,,,,,,,,,,,,,-0.36392772,,,,,4.45685564,-0.3680815,,,,,,,-0.37521674,,,,,-0.36593654,,,,,,,,,,,,,,,,-0.38426225
"Phenol, 3,5-bis(1,1-dimethylethyl)-",,,,,,,,,,,,,,,,,,,,,,,,,,-0.38308492,,-0.35785659,-0.51177009,0.28362048,-0.1463062,-0.16554874,-0.68517093,-0.37180292,-0.67689532,,-0.02169054,,-0.32746648,,,,,,,-0.31675874,,-0.45577051,-0.42260058,,,-0.06616169,0.12019038,-0.21655279,-0.62454515,0.37494482,,,,,,-0.71982812,-0.63442026,,,,,,-0.59033079,,,-0.68726792,-0.29868594,,-0.31856288,0.79287703,-0.65576735,-0.31968312,,,,,,,,,1.7655961,,1.29002462,-0.35482106,,,,,,1.25465574,,-0.84149267,,,,,,,,,,,,,,,,,,
Phenol,0.22694764,,,,0.58272104,,0.56873325,,0.81358786,,0.75970106,1.22026335,,,0.64818716,0.57124655,0.41904029,1.15394324,,,,,,0.98136793,1.58588126,-0.43845934,-0.97129035,-0.93241916,-1.38010405,-1.03090779,-0.28746108,-1.07534641,-1.30772931,-0.71866246,-1.26017881,-1.2434832,-1.15777431,0.13835589,-1.19134668,-0.12632915,0.5528577,1.50256681,0.51632751,-0.23694374,0.11653153,-1.22265757,-1.10804782,-1.25549529,-1.19612031,-1.3787671,-1.19639474,-1.16383359,-1.16746442,-1.38508283,-1.29249527,-0.37577491,-0.26114065,1.06283967,0.21911127,0.94256237,-0.18832745,-1.4788658,-1.18016724,-1.26303247,-1.38006952,-1.12843187,-1.48511623,-1.43537375,-1.55385207,-1.34096965,-1.44536606,-1.55802021,-0.92559026,-0.90066494,-1.14089562,-0.75272843,-1.13527927,-1.15929737,0.41064104,0.19718049,0.30131397,-0.16148438,,,0.87882533,2.83134061,1.6108908,0.75101181,0.20836766,1.03149265,,,0.27199312,0.60686868,0.63794942,0.24073579,0.5057931,,0.31346978,0.80562299,,,-0.72638521,-0.4257524,-0.36176529,-0.11316906,-0.38216853,0.93710551,1.72532985,0.17235652,1.74016416,0.22422442,-0.54547617,,0.02624258,-0.43961776
Phenoxyacetic acid,0.047009289,-0.541728791,-0.542240186,0.037804863,0.004326873,-0.074680139,0.103063627,-0.036929919,0.231002635,0.333432736,0.249496783,0.248146607,-0.228483548,0.263270159,0.052585225,0.103464406,0.130833148,0.285706569,0.130418931,0.085892681,0.10528521,0.060960477,0.118624462,0.130551949,0.207523617,-0.54413853,-0.521647686,-0.544423407,-0.53418301,-0.543453199,5.797984186,-0.534292545,-0.544908463,-0.53815252,-0.544209792,-0.544199219,-0.543745522,-0.538998034,0.860416271,-0.538909155,-0.537932139,-0.537948202,-0.539545443,-0.541051928,-0.540007006,-0.530247987,-0.534861027,-0.544521551,-0.54442113,-0.53015953,-0.544268231,1.252150845,-0.242509077,-0.543991048,-0.328315558,-0.542168313,-0.541695208,-0.539389237,-0.538203921,-0.537488739,-0.539868644,-0.537564242,-0.544923618,-0.544988708,-0.545267871,-0.392817181,-0.538825306,-0.453150011,-0.545269159,-0.451612177,-0.25753601,-0.544294475,-0.543831671,-0.543579322,8.126484107,-0.542388549,-0.213515824,-0.158954654,-0.540182145,-0.539328554,-0.540855013,-0.541403719,0.781242784,0.98913566,0.492818361,1.271133301,0.7330537,0.368983388,0.375903123,0.32747662,0.468680373,0.390153852,0.23195184,0.203246215,0.100511696,0.210303288,0.17228069,0.307979195,0.127937293,0.376085111,0.313593773,0.333750053,0.138106614,0.096804446,0.365678142,0.170761191,0.172982176,0.547042217,-0.144081156,0.380059944,0.653320503,0.397723159,0.233757852,0.59960761,0.471905585,0.002450134
phenoxyethanol,-0.391861458,,,-0.31766476,-0.289307459,-0.559761187,-0.295927176,-0.47167728,-0.387994503,-0.079033406,-0.367975695,0.183683349,-0.051959248,0.187386998,-0.083760575,-0.124165166,-0.205343415,0.183013581,0.103270373,-0.112255062,0.029385063,-0.296358938,0.030484626,-0.257064902,0.080625021,-1.291745437,-1.245962302,,-1.378681692,,2.506182469,5.138082646,,-1.319363764,,,,,0.130514593,,,,,,,-1.306553512,-1.320920806,,,-1.354268774,,-0.454101853,-0.206245345,,-0.42299965,,,,,,,-1.290518816,,,,-0.645122072,-1.426298949,-1.396482345,,-0.970179985,-1.129232895,,,,0.362503923,,-0.525722826,0.00505545,,,,,1.400253771,1.172498895,0.432969873,1.77355862,0.580492204,0.499508478,0.502094011,-0.022748939,-0.0357556,0.251920144,1.284575619,0.146999114,-0.087829613,-0.169605451,0.035725971,0.580443806,-0.004921652,0.181157754,-0.060368926,0.637839624,0.177447414,0.122235447,0.678560261,0.432603263,0.123365597,0.208064753,0.319994221,0.414449627,0.363546423,0.568333025,0.035192325,0.308771906,0.759084065,-0.266941378
Phenylalanine,-0.365829118,0.54876222,-0.025711355,0.085427008,0.004384541,-0.295777968,-0.24714283,-0.445213936,-0.43798488,-0.073222774,-0.135162866,-0.307024643,-0.342330657,-0.076450038,-0.288599922,-0.497122369,-0.633736731,-0.333169791,-0.197702079,-0.191792384,-0.232591937,-0.384350455,-0.178881908,-0.255212284,-0.091955469,-1.083832547,-1.099555998,-1.046650888,-0.396990267,-0.753761089,-1.42742002,-0.997993037,-1.091661997,-0.790444479,2.561037451,1.035040112,1.477050885,1.238901877,2.254385186,2.360715409,2.832467371,2.773968489,2.107818742,1.59106194,1.783004191,-1.149568932,-1.093717967,-0.666869189,-0.817452009,-1.030795044,-0.867715725,0.410994922,1.400740934,1.422726369,1.629570522,1.213193135,0.438708165,1.101828489,1.172045622,2.489655908,1.621514131,-0.678198315,-0.840614065,-1.164964322,-0.785519229,-1.118537583,-1.384498174,-1.208767811,-0.94018703,-0.99456271,-0.827375278,0.686743059,1.13218062,1.260302032,1.24592675,0.650371156,1.096705222,1.599647594,0.102818095,-0.38652512,0.025225638,-0.24620075,-0.194921451,0.197910604,-0.669121747,0.121103915,0.082524231,-0.567116902,-0.671481765,0.09034738,0.051350504,-0.329966537,-0.462578539,-0.418336894,-0.436734986,-0.422238525,-0.443767994,-0.209625308,-0.651681569,-0.092253841,-0.118129665,0.033405582,-0.6234214,-0.538044998,-0.511202101,-0.372274249,-0.511265852,-0.472523783,-0.088028707,-0.745820699,-0.15485973,-0.462291737,-0.515544466,-0.082832808,-0.409079056,-1.001573795
Phenylpropanolamine,-0.51715117,-0.26932571,0.5131091,0.39530771,0.88551474,0.11506521,-0.54893303,-0.54893321,-0.10716841,-0.43447196,0.15336971,-0.2483925,-0.54606406,-0.54891922,-0.54893316,-0.54893321,-0.54893319,-0.54703247,0.23305844,0.44104972,0.52886691,-0.48524893,0.81347725,0.93854203,1.04865687,-0.19132653,-0.48103309,0.28634919,-0.54893392,-0.06175085,,0.01998916,-0.45281192,-0.54893379,-0.54893369,-0.54893369,-0.54893353,0.69542141,-0.54893356,4.33500754,-0.51212637,-0.54893147,-0.54893204,-0.54893257,0.83977072,0.21178328,0.1316237,-0.54893381,-0.52953137,-0.42968143,-0.54893372,0.68210919,1.66888048,-0.54893362,2.85865058,1.90041371,2.19535418,0.36678192,4.5457884,0.24448019,-0.54893216,-0.44142731,-0.38619996,-0.54893397,-0.51028092,-0.54893388,-0.53821679,-0.54597767,-0.47166319,-0.54893385,-0.54149538,0.99170042,0.46094873,2.00518136,-0.54893365,3.60148888,-0.54893375,1.58817857,3.47640723,-0.40900973,-0.5489325,1.20022843,0.06460003,-0.54893263,-0.46184651,-0.5489323,-0.54681971,-0.45843261,-0.54893301,-0.54893284,-0.54893273,-0.54893283,-0.08655193,-0.46650018,-0.47695731,-0.54893323,-0.54893307,-0.5489329,-0.2540419,-0.54827159,-0.54377468,-0.54893299,-0.16559428,-0.54867302,-0.54893303,-0.54893325,-0.54893329,-0.23025775,-0.54893291,-0.54830176,-0.54562099,-0.14339941,-0.54892924,-0.53137096,-0.54893272,-0.49610021
Phlorizin,0.436472856,0.638628615,0.355055414,0.477115723,0.117124802,-0.970234874,,,-0.930389493,0.821845934,-0.939794481,1.091082426,-0.937189528,0.880852362,,,,1.32956868,0.635908052,-0.88844824,-0.890397621,0.403011048,-0.882638132,-0.895935152,0.748958298,-1.041089858,-1.067201273,-1.059020455,,-0.997954187,-1.018743751,-1.039124304,-1.089550568,,,,,-0.717539616,,-0.711945446,2.233814094,,,,1.744399176,-1.074410046,0.277697249,,0.651987104,-0.358345946,,0.259961372,-1.014350646,,0.454376735,1.704757916,-0.887303691,-0.742162495,1.260591204,2.234933483,,0.057214554,-0.235636234,,-0.961321875,,-0.351379197,-0.44191374,-0.633531864,,-1.114591435,-0.299681871,0.440142152,0.548843747,,0.981286943,,-0.078527811,-0.79206929,-0.738343058,,1.934374482,0.763722254,,0.932909876,,0.455826778,0.539983641,,,,,-0.904722399,0.256810441,0.649957037,,,,0.34602816,-0.88316386,0.470817767,,-0.976995327,0.002949472,,,,-0.950853597,,0.571577242,0.533167097,0.370531275,-0.970586232,-0.940680814,,-0.156286607
Phloroglucinol,0.60843784,0.92493147,0.58946605,0.74024234,0.63320052,,0.32673036,0.35722624,,1.20099811,,0.91962964,,0.94214251,0.6559422,,,1.11825908,0.88116493,,,0.47789982,,,1.14832777,-0.6560117,,,,,,,,,-0.21586526,1.4521564,0.15571074,,0.11497542,,-1.03392529,-1.0341226,,-1.07224501,-1.05941045,-0.80970118,-0.44667211,-0.65700801,-0.64982361,-0.94257932,,-1.09862108,,-0.04718222,-1.10537068,5.75606645,,,-1.03726354,-1.02847911,-1.05771098,-0.56145552,-0.69550719,,-0.87744448,,-0.77156236,-0.56068638,-0.45844213,,,0.64962667,0.16553003,0.05307148,-1.10964983,1.67800312,-1.11284486,-0.37223049,,,-1.06982634,-1.07656599,1.19725478,1.81460667,1.24859319,,1.33188429,-1.08229874,-0.91124448,,0.91300526,1.00707786,,0.88432551,0.54941133,0.4664164,0.67101329,1.52459872,0.55790974,,0.74410055,0.71127763,,0.16104414,,0.6645454,,,-1.08377364,0.74382442,1.13871771,0.64690563,,,1.02334169,-0.76234173
Phosalone,0.34037813,1.47968595,0.52823572,0.92425851,0.64117655,0.28526649,0.37628931,0.23738635,0.71966899,0.74545171,1.48656137,0.64156459,0.28279981,0.58450777,-0.02300481,0.31488152,-0.34662798,0.38077099,1.92346245,2.09657592,3.08481894,1.15390181,1.21977442,0.36226019,0.70801085,-0.90418249,-0.90917549,-0.90761116,1.28578975,-0.89593413,-0.89990949,-0.90380664,-0.9134491,-0.90819917,-0.90504018,-0.90491292,-0.89945241,,-0.90032917,,,,,,,-0.91055394,-0.9117072,-0.90879238,-0.90758376,-0.91242849,-0.90574353,,-0.89906945,-0.90240747,,-0.88046975,,,,,,-0.91726244,-0.9136315,,-0.9177748,-0.91119739,0.56342772,-0.91418116,-0.9177903,,0.30760511,-0.90605939,-0.90048927,-0.89745209,,-0.64836725,,-0.90743712,,,,,0.17264743,1.152178,0.17911046,0.6780398,0.59171946,,0.25902145,0.69625129,0.96778602,1.26189934,1.12197083,0.6459133,1.18183466,1.40441111,-0.88401085,1.70742584,0.49502481,1.52044306,0.5876505,0.20889584,0.16283568,-0.89212579,0.38250714,1.78382735,0.52266099,0.14147455,,1.73008834,1.52032256,2.16266638,0.45962036,1.57101091,1.32428678,0.36438905
Phthalazin-1-one,-0.3072409262,-0.3048498168,-0.3065817399,-0.3070154032,-0.3075379707,-0.3091983257,-0.3069514501,-0.3086007437,-0.3070543836,-0.3057968382,-0.3075604334,-0.3067195485,-0.3074202699,-0.306076119,-0.3081017099,-0.3086052786,-0.308442029,-0.3055438827,-0.3020023554,-0.3047976698,-0.3049025592,-0.3060841088,-0.304485048,-0.3052005147,-0.3040017881,-0.0858715024,,,-0.1355474404,,,,,,,,,,,,,,,,,-0.2450099169,,,,,,,,,,,,,,,,-0.2485915479,,,,,-0.1846593709,,,,-0.2313953446,,,,,-0.3070841968,,,-0.2996118519,-0.2967210292,-0.3018906263,,2.6711674822,3.6896295669,-0.3039826117,8.7391312299,-0.3058728336,-0.3053295681,-0.3067123758,-0.3050785034,-0.3040009268,-0.3049980472,-0.305673326,-0.3062887573,-0.3080447685,-0.3088547915,,-0.3056837132,-0.3081244033,-0.3045133356,-0.3077232023,-0.3064759643,-0.3095620822,,-0.3068745926,-0.3090433108,-0.3093986707,-0.3081554862,1.4609043816,-0.3072283509,3.8380164235,-0.3068201945,-0.309217231,-0.3076081239,-0.3039610373,-0.311486894
Picolinic acid,,,,,,,,,,,,,,,,,,,,,,,,,,-0.70936007,-0.66557458,-0.48706242,-0.83545727,-0.34240252,-0.3905452,-0.4985128,-0.69454452,-0.64337331,0.54834983,0.42376958,0.55256717,1.48367055,0.93683122,,,,,1.61017148,,-0.69731753,-0.76378158,-0.64252877,-0.74586485,-0.77156758,-0.51230312,1.11108473,1.08254985,0.91370027,0.54294134,1.45691997,1.20595289,,,,,-0.90194653,-0.8316288,-0.82533112,-0.9060108,-0.71455166,-0.90088523,-0.8434826,-0.94734625,-0.73404278,-0.86175051,0.2531485,1.22980453,1.94030767,0.19281421,,0.09830078,-0.06408855,,,,,-0.41985641,-0.29402618,,-0.20201568,,,,,,,,,,,,,,,,,,,,,,,-0.21320178,,-0.2538018,,,,,
Pimelic acid,-0.38662978,-0.35267315,-0.37667276,-0.40034517,-0.35456561,-0.42665552,-0.34494377,-0.29721307,-0.67436635,-0.4551725,-0.22836726,-0.67374007,-0.67505071,-0.35239608,-0.33105258,-0.36962649,-0.67696182,-0.39930931,-0.66491698,-0.40685263,-0.67034156,-0.38237925,-0.48505576,-0.33072211,-0.3100163,-0.44275765,-0.19197546,-0.38225026,-0.4888247,-0.14200993,-0.49903428,-0.32608266,-0.2975527,-0.51628692,0.4207884,1.00803804,0.14403475,0.54085364,0.08063557,1.04422884,1.47166315,1.09603515,0.93876481,1.14195966,1.24759753,-0.32026896,-0.32446483,-0.35407866,-0.36352108,-0.42394633,-0.36378053,1.47089613,0.65751396,0.52934475,-0.68303885,6.74039847,0.77190076,1.20573334,1.09878732,1.0192571,0.62591364,-0.69239138,-0.07182609,-0.50702473,-0.54401578,-0.47990176,-0.58090304,-0.52804842,-0.59484323,-0.53800056,-0.59209333,-0.68649511,0.53789402,1.07315636,2.89064184,1.23991084,6.15987793,-0.68722022,0.94958257,0.49387087,0.77895703,0.62260582,-0.35673535,-0.22623526,-0.37651974,-0.1824221,-0.20959904,-0.08332883,-0.42258323,-0.47927364,-0.35524677,-0.11550872,-0.1911888,-0.67293432,-0.33244904,-0.35741188,-0.50202882,-0.30928263,-0.50947653,-0.66961355,-0.67561732,-0.40938498,-0.67905678,-0.49166235,-0.41896802,-0.60472358,-0.42501358,-0.37790496,-0.16779874,-0.3847046,-0.67345044,-0.32543598,-0.42059261,-0.41881347,-0.32401928,-0.56504497
Pipecolic acid,-0.27967219,-0.27148806,-0.27604731,-0.27366598,-0.27499005,-0.27985265,-0.2791535,-0.27470083,,-0.27997946,-0.27888431,,,-0.2793248,-0.28096322,-0.28004228,,-0.27941634,,-0.26909507,,-0.2755678,-0.27865313,-0.27691587,-0.27855842,-0.23457271,-0.22791651,-0.23451202,0.09801903,-0.2708993,-0.2492826,-0.27903872,-0.26795352,-0.14503992,1.45168984,4.54170847,-0.25707567,-0.22047548,8.42358186,-0.21650578,-0.22154215,-0.21041946,-0.22115595,-0.17264839,-0.2269239,-0.24461165,-0.21919053,-0.17605448,-0.01782938,-0.14348948,-0.21021506,-0.08016437,2.2715383,3.78733321,,-0.20994645,-0.24623206,-0.25230028,-0.28096708,-0.24141478,-0.23399381,0.11038628,-0.03264407,-0.16875629,-0.05652123,-0.24383804,0.02064849,0.03314705,-0.01598054,-0.1353387,0.04977695,,0.94409145,0.09551772,1.66454044,-0.15612401,2.12141533,,-0.24637347,-0.25018996,-0.28096832,-0.27542618,-0.26581883,-0.2653194,-0.2789621,-0.26764378,-0.26891392,-0.27244431,-0.27360425,-0.27978001,-0.28096862,-0.28015545,-0.27243808,,-0.27584321,-0.27642601,-0.27673464,-0.27802126,-0.27908059,,,-0.27906676,,-0.27939374,-0.27860075,-0.27846239,-0.27900415,-0.27830344,-0.2692111,-0.26943264,,-0.26106647,-0.27973251,-0.26610449,-0.2794324,-0.2687939
